"Frame","Face Box","Confidence","Face Rotation","Path","Cluster","Position","T-SNE(FN512)"
Preserved,Preserved,Preserved,Preserved,Preserved,Preserved,Point,Point
"318","[0.3513108789920807\， 0.2660367786884308\， 0.2965571880340576\， 0.370696485042572]","1.0","[0.0\， 0.0\， 0.0]","faces/f318-0.json","Fang Qing","(-0.03717228025169021\， 197.1015091946721)","(-39.77251052856445\， -16.21495246887207)"
"319","[0.35072338581085205\， 0.2781049907207489\， 0.3012014329433441\， 0.37650179862976074]","1.0","[0.0\， 0.0\， 0.0]","faces/f319-0.json","Fang Qing","(-51.22654989392249\， 190.98533617113247)","(-46.85990524291992\， 1.4353283643722534)"
"324","[0.36079704761505127\， 0.5233233571052551\， 0.1080184057354927\， 0.13502301275730133]","1.0","[0.0\， 1.5707963705062866\， 0.0]","faces/f324-0.json","N/A","(-200.91480073809623\， 0.0058308392776916795)","(12.271933555603027\， 0.20714719593524933)"
"324","[0.6423908472061157\， 0.5121381878852844\， 0.1332458108663559\， 0.16655725240707397]","1.0","[0.0\， -1.5707963705062866\， -0.5235987901687622]","faces/f324-2.json","N/A","(-200.84440228819847\， 0.0030345469726990038)","(24.643083572387695\， 22.195512771606445)"
"325","[0.39101260900497437\， 0.5071582198143005\， 0.11552705615758896\， 0.14440882205963135]","1.0","[0.0\， 1.5707963705062866\， 0.0]","faces/f325-1.json","N/A","(-194.66130084499667\， -52.150248033201926)","(12.684985160827637\， 0.2373453825712204)"
"325","[0.6511040329933167\， 0.48742491006851196\， 0.14250603318214417\， 0.1781325340270996]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f325-2.json","Fan Jun","(-194.5962779889996\， -52.15518136063837)","(47.075836181640625\， -16.78346824645996)"
"326","[0.644531786441803\， 0.45955848693847656\， 0.1546686738729477\， 0.19333583116531372]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f326-0.json","Fan Jun","(-175.00492166630067\， -101.0701103782647)","(46.66880416870117\， -26.041339874267578)"
"326","[0.3017100393772125\， 0.5331659913063049\， 0.12672626972198486\， 0.15840783715248108]","1.0","[0.0\， 1.5707963705062866\， -3.1415927410125732]","faces/f326-1.json","N/A","(-175.09062710306682\， -101.05170850217274)","(2.955655813217163\， -4.911573886871338)"
"327","[0.3809654712677002\， 0.5485327243804932\， 0.1250482201576233\， 0.15631026029586792]","1.0","[0.0\， 1.5707963705062866\， -0.5235987901687622]","faces/f327-0.json","N/A","(-143.38858744994306\， -143.3466956366662)","(8.892602920532227\， 0.9752059578895569)"
"327","[0.6510311365127563\， 0.4635162949562073\， 0.15074120461940765\， 0.18842650949954987]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f327-3.json","Fan Jun","(-143.3210710336318\， -143.36794974402227)","(46.81333923339844\， -26.150117874145508)"
"328","[0.6537560224533081\， 0.4691782593727112\， 0.14579856395721436\， 0.18224820494651794]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f328-2.json","Fan Jun","(-101.64156099438935\， -176.1226315487587)","(47.12001037597656\， -26.66742706298828)"
"328","[0.37061572074890137\， 0.5296692848205566\， 0.11694157123565674\， 0.14617696404457092]","1.0","[0.0\， 1.5707963705062866\， 0.0]","faces/f328-3.json","N/A","(-101.71234606981545\， -176.10750879239674)","(11.575308799743652\， 0.6345877051353455)"
