"Frame","Face Box","Confidence","Face Rotation","Path","Cluster","Position","T-SNE(FN512)"
Preserved,Preserved,Preserved,Preserved,Preserved,Preserved,Point,Point
"199","[0.6194182634353638\， 0.672157347202301\， 0.16646087169647217\， 0.2297014594078064]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f199-2.json","Zhanwu","(-32.16076416876733\， 120.18006398150341)","(-14.932380676269531\， -28.37548828125)"
"1990","[0.6010173559188843\， 0.5604524612426758\， 0.10531547665596008\， 0.1453261524438858]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1990-0.json","Ergou","(1077.144350295883\， -621.8598868846761)","(-65.8629379272461\， -9.299156188964844)"
"1992","[0.2976228594779968\， 0.5072903633117676\， 0.11220850795507431\， 0.1548379510641098]","1.0","[0.0\， -0.7853981852531433\， 0.5235987901687622]","faces/f1992-1.json","Keming","(1244.9494057148695\， 0.001822590723015799)","(-25.717655181884766\， 0.602348804473877)"
"1993","[0.20662954449653625\， 0.5280212163925171\， 0.11483675241470337\， 0.1584646850824356]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f1993-0.json","Xiaoliang","(1203.108014757451\， 322.39847835990287)","(-69.44963073730469\， 20.79656410217285)"
"1993","[0.5812719464302063\， 0.5728437900543213\， 0.12914279103279114\， 0.17820578813552856]","1.0","[0.0\， 0.0\， 0.0]","faces/f1993-1.json","Ergou","(1203.2016753579344\， 322.4096840033183)","(-66.05964660644531\， -11.046834945678711)"
"1994","[0.2434443235397339\， 0.5297014117240906\， 0.11022353172302246\， 0.1520988494157791]","1.0","[0.0\， 1.5707963705062866\， -0.5235987901687622]","faces/f1994-0.json","N/A","(1079.2200205472127\， 623.1324253529813)","(-0.30915650725364685\， 17.66702651977539)"
"1995","[0.5152703523635864\， 0.5490902662277222\， 0.11938425898551941\， 0.16473984718322754]","1.0","[0.0\， 0.0\， 0.0]","faces/f1995-0.json","Ergou","(881.6775853800689\， 881.686040358532)","(-65.30194091796875\， -11.33355712890625)"
"1995","[0.2508372962474823\， 0.5391188859939575\， 0.10397941619157791\， 0.143482506275177]","1.0","[0.0\， 1.5707963705062866\， 0.0]","faces/f1995-1.json","N/A","(881.6114771160399\， 881.6835475134735)","(21.58475685119629\， -15.738929748535156)"
"1996","[0.5383251309394836\， 0.5455300807952881\， 0.12068631500005722\， 0.16653656959533691]","1.0","[0.0\， 0.0\， 0.0]","faces/f1996-0.json","Ergou","(623.7595812827889\， 1080.3780737412549)","(-64.7314682006836\， -10.16506576538086)"
"1996","[0.32252535223960876\， 0.5400300621986389\， 0.10141865164041519\， 0.13994888961315155]","1.0","[0.0\， 0.7853981852531433\， -0.5235987901687622]","faces/f1996-1.json","Xiaoliang","(623.7056313381139\， 1080.3766987366057)","(-68.16427612304688\， 20.834701538085938)"
"1997","[0.516745924949646\， 0.5576601028442383\， 0.11987573653459549\， 0.16541804373264313]","1.0","[0.0\， 0.0\， 0.0]","faces/f1997-0.json","Ergou","(323.04270714980254\， 1205.6105869627595)","(-65.44985961914062\， -11.216760635375977)"
"1997","[0.28040584921836853\， 0.532281756401062\， 0.10191503167152405\， 0.14063385128974915]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f1997-1.json","N/A","(322.9836221308697\， 1205.6042423761487)","(-10.144721984863281\， 9.539763450622559)"
"1998","[0.5195029377937317\， 0.5360548496246338\， 0.12540477514266968\， 0.17304763197898865]","1.0","[0.0\， 0.0\， 0.0]","faces/f1998-0.json","Ergou","(0.004875734489422967\， 1248.7590137124062)","(-64.91905212402344\， -11.54452896118164)"
"1999","[0.20768429338932037\， 0.5475450754165649\， 0.12287390977144241\， 0.16955526173114777]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f1999-0.json","Zhanwu","(-323.4351234016539\， 1206.8154654887483)","(-25.71430206298828\， -18.02195167541504)"
"1999","[0.49926650524139404\， 0.5450762510299683\， 0.12272348254919052\， 0.16934768855571747]","1.0","[0.0\， 0.0\， 0.5235987901687622]","faces/f1999-1.json","Ergou","(-323.3622278486909\， 1206.8148482826516)","(-65.50237274169922\， -11.134537696838379)"
"200","[0.5862573385238647\， 0.6634234189987183\， 0.17118394374847412\， 0.2362188994884491]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f200-0.json","Zhanwu","(-62.478435665369325\， 108.29403132780433)","(-14.854558944702148\， -28.194856643676758)"
"200","[0.39108678698539734\， 0.5442160367965698\， 0.12901976704597473\， 0.17803601920604706]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f200-1.json","Maolin","(-62.52722830325394\， 108.2642294822538)","(-6.97611141204834\， 20.40789031982422)"
"200","[0.05352628231048584\， 0.5107210278511047\， 0.1663673371076584\， 0.22957240045070648]","1.0","[0.0\， 0.0\， 0.0]","faces/f200-2.json","Maolin","(-62.61161842942267\， 108.25585573001743)","(-13.558122634887695\， 27.637714385986328)"
"2007","[0.5105742812156677\， 0.6798394322395325\， 0.1024724468588829\， 0.14140303432941437]","1.0","[0.0\， 1.5707963705062866\， 0.0]","faces/f2007-0.json","N/A","(-886.9744250805827\， -886.9321087928046)","(21.243093490600586\， -15.725797653198242)"
"201","[0.4444214999675751\， 0.5439025163650513\， 0.1204647347331047\， 0.16623081266880035]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f201-0.json","Maolin","(-88.84418401156788\， 88.84126501565156)","(-7.421324253082275\， 19.363773345947266)"
"201","[0.084967240691185\， 0.5047997832298279\， 0.16961070895195007\， 0.23404796421527863]","1.0","[0.0\， 0.0\， 0.0]","faces/f201-1.json","Maolin","(-88.93404757638697\， 88.83148933236775)","(-13.712985038757324\， 27.54427146911621)"
"201","[0.6172120571136475\， 0.6735894083976746\， 0.1408766508102417\， 0.1943974792957306]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f201-2.json","Zhanwu","(-88.80098637228136\， 88.87368673865971)","(-22.644691467285156\， -27.77940559387207)"
"2013","[0.3544902205467224\， 0.3510449528694153\， 0.38813748955726624\， 0.5355958342552185]","1.0","[0.0\， 0.0\， 0.0]","faces/f2013-0.json","Xiaocui","(889.5923416354965\， -889.665957842073)","(41.08572769165039\， 25.58051872253418)"
"2014","[0.3264680504798889\， 0.2525714933872223\， 0.4085708260536194\， 0.5637920498847961]","1.0","[0.0\， 0.0\， 0.0]","faces/f2014-0.json","Xiaocui","(1090.0660940262762\， -629.4368571266634)","(41.22126388549805\， 25.932039260864258)"
"2015","[0.49882209300994873\， 0.6673906445503235\， 0.11382951587438583\， 0.15707479417324066]","1.0","[0.0\， 1.5707963705062866\， -0.5235987901687622]","faces/f2015-0.json","N/A","(1216.4625430060291\， -325.9083872649195)","(14.056093215942383\， -3.651050329208374)"
