"Frame","Face Box","Confidence","Face Rotation","Path","Cluster","Position","T-SNE(FN512)"
Preserved,Preserved,Preserved,Preserved,Preserved,Preserved,Point,Point
"1057","[0.7428138852119446\， 0.658247709274292\， 0.07483343780040741\， 0.16477087140083313]","1.0","[0.0\， 0.0\， 0.0]","faces/f1057-0.json","Laurey","(633.7746610911638\， 169.84270510387023)","(48.32988739013672\， -12.092721939086914)"
"1057","[0.10620000958442688\， 0.611896812915802\， 0.06854162365198135\， 0.15091733634471893]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f1057-1.json","N/A","(633.6155076222569\， 169.8311173797806)","(10.213739395141602\， 9.636887550354004)"
"1058","[0.7489995956420898\， 0.606116533279419\， 0.08455884456634521\， 0.1861846148967743]","1.0","[0.0\， 0.0\， 0.0]","faces/f1058-1.json","Laurey","(568.7721736806712\， 328.3713567195142)","(39.52433776855469\， -16.466510772705078)"
"1058","[0.10231499373912811\， 0.5975282788276672\， 0.0711531788110733\， 0.1566675454378128]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f1058-2.json","N/A","(568.6105025301955\， 328.3692096559013)","(10.6019287109375\， 9.586102485656738)"
"1059","[0.7008116841316223\， 0.6118241548538208\， 0.08453823626041412\， 0.18613924086093903]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1059-0.json","Laurey","(464.8388050926933\， 464.81655821036134)","(38.06172561645508\， -17.112876892089844)"
"1059","[0.10156501829624176\， 0.5799664258956909\， 0.07594920694828033\， 0.1672276109457016]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f1059-1.json","N/A","(464.68899342623445\， 464.8085937781218)","(11.165403366088867\， 9.261541366577148)"
"1062","[0.44501131772994995\， 0.6028438210487366\， 0.08432531356811523\， 0.1856704205274582]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f1062-3.json","Laurey","(-0.013747170538120732\， 659.1981247483657)","(37.98445129394531\， -17.187049865722656)"
"1062","[0.1141388863325119\， 0.49356114864349365\， 0.07157542556524277\， 0.15759727358818054]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f1062-4.json","N/A","(-0.09646527838748024\， 659.1708040802644)","(40.26662063598633\， 8.469644546508789)"
"1063","[0.10724708437919617\， 0.5034614205360413\， 0.06922689080238342\， 0.15242618322372437]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f1063-0.json","N/A","(-170.86520922862996\， 637.312063983235)","(40.05459976196289\， 7.466047286987305)"
"1063","[0.4633079469203949\， 0.6032360792160034\， 0.08490334451198578\， 0.1869431436061859]","1.0","[0.0\， 0.0\， 0.5235987901687622]","faces/f1063-1.json","Laurey","(-170.77619401299467\， 637.337007647905)","(44.173851013183594\， -10.932397842407227)"
"1064","[0.4510495960712433\， 0.6189635396003723\， 0.08221893012523651\， 0.18103250861167908]","1.0","[0.0\， 0.0\， 0.0]","faces/f1064-0.json","Laurey","(-330.21913415269063\， 571.9648627221356)","(44.5045051574707\， -11.162357330322266)"
"1065","[0.4492684006690979\， 0.6077160835266113\， 0.08531899750232697\， 0.18785834312438965]","1.0","[0.0\， 0.0\， 0.0]","faces/f1065-1.json","Laurey","(-467.43464825658657\， 467.4488943776531)","(38.36177062988281\， -15.852239608764648)"
"1065","[0.11788762360811234\， 0.49442172050476074\， 0.06942524760961533\， 0.15286293625831604]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f1065-4.json","N/A","(-467.5174934508518\， 467.42057078689766)","(40.25986099243164\， 7.9731292724609375)"
