"Frame","Face Box","Confidence","Face Rotation","Path","Cluster","Position","T-SNE(FN512)"
Preserved,Preserved,Preserved,Preserved,Preserved,Preserved,Point,Point
"759","[-0.008376741781830788\， 0.357577383518219\， 0.21823811531066895\， 0.2931556701660156]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f759-2.json","N/A","(-332.64405803841936\， -332.5525695070945)","(12.550030708312988\， 1.0654369592666626)"
"76","[0.3899860084056854\， 0.36923742294311523\， 0.26176929473876953\， 0.35163038969039917]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f76-0.json","Natsuhisa","(23.515974762971062\， 40.74580989045517)","(-2.2466602325439453\， 32.662845611572266)"
"760","[0.6892771124839783\， 0.3306388258934021\， 0.29973849654197693\， 0.40263381600379944]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f760-0.json","N/A","(-235.38746333057105\， -407.8273456407231)","(6.37057638168335\， 8.431519508361816)"
"760","[-0.029469553381204605\， 0.32389017939567566\， 0.20184330642223358\， 0.27113279700279236]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f760-1.json","N/A","(-235.56714999703735\， -407.8290328023475)","(13.5380859375\， 0.6566845774650574)"
"760","[0.32477322220802307\， 0.3795448839664459\， 0.16719616949558258\， 0.22459186613559723]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f760-2.json","Natsuhisa","(-235.47858930314004\， -407.8151191262048)","(-2.927117347717285\， 23.82645606994629)"
"764","[0.5662232041358948\， 0.7065181732177734\， 0.13659244775772095\， 0.18348239362239838]","1.0","[0.0\， 0.0\， 0.0]","faces/f764-0.json","Natsuhisa","(236.6904688445066\， -409.8796126741415)","(-4.127668380737305\， 21.474750518798828)"
"766","[0.5791007280349731\， 0.5736080408096313\， 0.10354125499725342\， 0.13908527791500092]","1.0","[0.0\， 0.0\， -0.5235987901687622]","faces/f766-1.json","Natsuhisa","(411.0241358345698\， -237.27507625067744)","(-4.633742332458496\， 25.716489791870117)"
"767","[0.025136996060609818\， 0.5861296653747559\， 0.2241171896457672\， 0.3010529577732086]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f767-0.json","N/A","(458.8955364178403\， -122.9709657666628)","(-26.994325637817383\， -10.79184627532959)"
"77","[0.2048521190881729\， 0.22824077308177948\， 0.3713797330856323\， 0.49886828660964966]","1.0","[0.0\， 0.0\， 0.0]","faces/f77-0.json","Haruji","(12.273569431456451\， 46.0130216235174)","(19.790239334106445\， -19.823326110839844)"
"770","[0.8151598572731018\， 0.7611900568008423\， 0.1207975372672081\， 0.162265345454216]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f770-0.json","N/A","(413.22938748713136\， 238.59790620985623)","(-29.002225875854492\， -9.24120807647705)"
"774","[0.44572651386260986\， 0.5365135669708252\， 0.17525190114974976\， 0.23541299998760223]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f774-0.json","Haruji","(-0.013568371541633553\， 479.55260665261227)","(18.222055435180664\， -23.079017639160156)"
"774","[0.21625450253486633\， 0.4602578282356262\， 0.17224034667015076\， 0.23136763274669647]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f774-1.json","Eri","(-0.07093637437356945\， 479.53354271792847)","(17.615840911865234\， 21.82265281677246)"
"775","[0.47374454140663147\， 0.492328017950058\， 0.18977470695972443\， 0.2549212574958801]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f775-0.json","Haruji","(-124.28190427120981\， 463.79996652970107)","(17.708484649658203\， -22.0756778717041)"
"775","[0.26681533455848694\， 0.5063202977180481\， 0.12198104709386826\， 0.16385513544082642]","1.0","[0.0\， 0.7853981852531433\， 0.5235987901687622]","faces/f775-1.json","N/A","(-124.33363657292185\， 463.80346459964306)","(-18.27667808532715\， -15.35026741027832)"
"776","[0.4984385073184967\， 0.4846514165401459\， 0.19508978724479675\， 0.26206091046333313]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f776-0.json","Haruji","(-240.39169472098624\， 416.3661156823288)","(11.91636848449707\， -20.577213287353516)"
"776","[0.2531050741672516\， 0.4444296360015869\， 0.17320363223552704\， 0.23266160488128662]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f776-1.json","Eri","(-240.45302807927405\， 416.3560602371942)","(17.657379150390625\， 21.68943214416504)"
"777","[0.4638773500919342\， 0.47827330231666565\， 0.16544994711875916\， 0.2222461998462677]","1.0","[0.0\， 0.7853981852531433\， -0.5235987901687622]","faces/f777-0.json","N/A","(-340.4117723143303\， 340.3973099774433)","(-21.522523880004883\， -5.17119836807251)"
