,Timeline,Identity,Value,Role,Title
316,8,Zhanwu,0.0022163277248206945,Protagonist,Our Village
317,8,Keming,0.0013603580283949,Rival,Our Village
318,8,Professor Yuan,0.000812342835171509,Rival,Cliff
319,8,Fang Qing,0.004574014538393704,Protagonist,Cliff
320,8,Fan Jun,0.001866703616365012,Love,Cliff
321,8,Jin Zhang,0.00328217111300032,Protagonist,Waves of Life
322,8,Bo Kang,0.002266339567903869,Rival,Waves of Life
323,8,Haoru,0.0024769578263921584,Rival,Diary of Nurse
324,8,Suhua,0.0028153005627311422,Protagonist,Diary of Nurse
325,8,Jesse,0.0022228607306956955,Rival,Duel in the Sun
326,8,Pearl,0.002102787981495594,Protagonist,Duel in the Sun
327,8,Lewt,0.0011577632850105386,Love,Duel in the Sun
328,8,Will,0.0008897530268464705,Protagonist,The Man from Laramie
329,8,Vic,0.00111051998697847,Rival,The Man from Laramie
330,8,Barbara,0.001412978963369184,Love,The Man from Laramie
331,8,Nishida,0.004855779523138493,Protagonist,Black River
332,8,Shizuko,0.004872217880499384,Love,Black River
333,8,Hitokiri Joe,0.0080954679421692,Rival,Black River
334,8,Alex Sebastian,0.004921083321321542,Rival,Notorious
335,8,Alicia,0.00679996975849319,Protagonist,Notorious
336,8,Devlin,0.006776396344192052,Love,Notorious
337,8,Laurey,0.0021675573384162955,Love,Oklahoma
338,8,Jud,0.001357077535768266,Rival,Oklahoma
339,8,Curly,0.0014916479385167262,Protagonist,Oklahoma
340,8,Natsuhisa,0.005735305433016648,Rival,Kurutta Kajitsu
341,8,Haruji,0.00643652594501972,Protagonist,Kurutta Kajitsu
342,8,Eri,0.0024521680738422477,Love,Kurutta Kajitsu
343,8,Ishun,0.0008954018654980401,Rival,Chikamatsu Story
344,8,Mohei,0.0007792160404664544,Protagonist,Chikamatsu Story
345,8,Osan,0.000761004755285731,Love,Chikamatsu Story
346,8,Johnny,0.0029706442350768336,Protagonist,Gilda
347,8,Gilda,0.0017443911524588557,Love,Gilda
348,8,Einar,0.010276458144401441,Rival,Vikings
349,8,Eric,0.00989780479433694,Protagonist,Vikings
350,8,Linus,0.0031776953645670557,Love,Sabrina
351,8,Sabrina,0.0027266559979925924,Protagonist,Sabrina
352,9,Moritoo,0.0016366533980866646,Protagonist,Jigoku Mon
353,9,Kesa,0.0009762863253392345,Love,Jigoku Mon
354,9,Wataru,0.002105212021009894,Rival,Jigoku Mon
355,9,Vicki,0.006456328538920267,Love,Human Desire
356,9,Jeff,0.0032741979065282405,Protagonist,Human Desire
357,9,Carl,0.005232956361451014,Rival,Human Desire
358,9,Keming,0.00275270479906007,Rival,Our Village
359,9,Shuzhen,0.003964075434400039,Love,Our Village
360,9,Zhanwu,0.0028926731220455344,Protagonist,Our Village
361,9,Fan Jun,0.0035765279131554487,Love,Cliff
362,9,Fang Qing,0.006643560501639942,Protagonist,Cliff
363,9,Jin Zhang,0.0020862573939293377,Protagonist,Waves of Life
364,9,Ye Suping,0.0024468573231321796,Love,Waves of Life
365,9,Bo Kang,0.0011903101041235388,Rival,Waves of Life
