,TimeNormalized,Identity,Value,Role,Title
3179,0.5092478421701603,Devlin,0.1007767458751454,Love,Notorious
3180,0.5104808877928483,Devlin,0.10539361020455917,Love,Notorious
3181,0.510891903000411,Devlin,0.10250521271125823,Love,Notorious
3182,0.5121249486230991,Devlin,0.08376487295692314,Love,Notorious
3183,0.5133579942457871,Alicia,0.011681911221117502,Protagonist,Notorious
3184,0.5137690094533498,Alicia,0.022725772543200407,Protagonist,Notorious
3185,0.5141800246609125,Alicia,0.08006652892972,Protagonist,Notorious
3186,0.5145910398684751,Alicia,0.072531679188935,Protagonist,Notorious
3187,0.5150020550760378,Alicia,0.0634959663986514,Protagonist,Notorious
3188,0.5154130702836005,Alicia,0.07207307879387859,Protagonist,Notorious
3189,0.5158240854911632,Alicia,0.0744185871674432,Protagonist,Notorious
3190,0.5162351006987258,Alicia,0.0640578488920518,Protagonist,Notorious
3191,0.5166461159062885,Alicia,0.05725836293041553,Protagonist,Notorious
3192,0.5170571311138512,Alicia,0.07141117423956533,Protagonist,Notorious
3193,0.5174681463214139,Devlin,0.03442230684172487,Love,Notorious
3194,0.5178791615289766,Alicia,0.07293483575605197,Protagonist,Notorious
3195,0.5182901767365392,Alicia,0.0738587711613583,Protagonist,Notorious
3196,0.5187011919441019,Alicia,0.06026443272716642,Protagonist,Notorious
3197,0.5191122071516646,Alicia,0.07097779382445513,Protagonist,Notorious
3198,0.5195232223592273,Devlin,0.03343790564491744,Love,Notorious
3199,0.51993423756679,Alicia,0.05351533720665547,Protagonist,Notorious
3200,0.5203452527743526,Devlin,0.11454637489337305,Love,Notorious
3201,0.521167283189478,Devlin,0.054035562697812844,Love,Notorious
3202,0.5215782983970407,Devlin,0.09348281494371591,Love,Notorious
3203,0.5219893136046033,Devlin,0.09443827300561569,Love,Notorious
3204,0.522400328812166,Devlin,0.10258696270307155,Love,Notorious
3205,0.5228113440197287,Alicia,0.20140696602175012,Protagonist,Notorious
3206,0.5232223592272914,Devlin,0.09662699643685357,Love,Notorious
3207,0.5240443896424167,Alicia,0.1987893576879287,Protagonist,Notorious
3208,0.5244554048499794,Devlin,0.09317782871944846,Love,Notorious
3209,0.5248664200575421,Alicia,0.2075732006510913,Protagonist,Notorious
3210,0.5252774352651048,Alicia,0.1818002165844499,Protagonist,Notorious
3211,0.5256884504726674,Alicia,0.20577114647523675,Protagonist,Notorious
3212,0.5260994656802301,Devlin,0.09519070747831293,Love,Notorious
3213,0.5269214960953555,Alicia,0.19814861507143533,Protagonist,Notorious
3214,0.5273325113029182,Devlin,0.10194009808003646,Love,Notorious
3215,0.5277435265104808,Devlin,0.0994144769628571,Love,Notorious
3216,0.5281545417180435,Devlin,0.10112903477355051,Love,Notorious
3217,0.5285655569256063,Devlin,0.0970435841284143,Love,Notorious
3218,0.528976572133169,Alicia,0.21120348059335825,Protagonist,Notorious
3219,0.5293875873407317,Devlin,0.09925676912402892,Love,Notorious
3220,0.5297986025482943,Devlin,0.1017068973364168,Love,Notorious
3221,0.530209617755857,Alicia,0.19554026461277374,Protagonist,Notorious
3222,0.5306206329634197,Alicia,0.17784122139306024,Protagonist,Notorious
3223,0.5310316481709824,Alicia,0.1767306921111933,Protagonist,Notorious
